Datum;BundeslandID;Name;BestaetigteFaelleBundeslaender;Todesfaelle;Genesen;Hospitalisierung;Intensivstation;Testungen;TestungenPCR;TestungenAntigen
2021-07-17T09:30:00+02:00;3;Niederösterreich;111217;1823;108421;19;7;12231758;2037920;10193838
2021-07-17T09:30:00+02:00;4;Oberösterreich;117342;1757;115366;7;2;9535248;760937;8774311
2021-07-17T09:30:00+02:00;5;Salzburg;49322;588;48509;3;0;3742475;420576;3321899
2021-07-17T09:30:00+02:00;6;Steiermark;79814;2091;77446;7;2;8349779;782031;7567748
2021-07-17T09:30:00+02:00;7;Tirol;64082;635;63246;4;1;5296672;1003518;4293154
2021-07-17T09:30:00+02:00;8;Vorarlberg;30876;308;30485;0;0;3703578;267087;3436491
2021-07-17T09:30:00+02:00;9;Wien;142028;2361;138520;58;22;13894039;7904335;5989704
2021-07-17T09:30:00+02:00;10;Österreich;653412;10728;639422;114;36;61529534;13737493;47792041
2021-07-18T09:30:00+02:00;1;Burgenland;18458;343;18084;2;0;2374580;239012;2135568
2021-07-18T09:30:00+02:00;2;Kärnten;40290;822;39352;14;2;2413518;322307;2091211
2021-07-18T09:30:00+02:00;3;Niederösterreich;111250;1824;108448;16;6;12306195;2040908;10265287
2021-07-18T09:30:00+02:00;4;Oberösterreich;117383;1757;115390;7;2;9622001;761338;8860663
2021-07-18T09:30:00+02:00;5;Salzburg;49365;588;48543;3;0;3775832;420935;3354897
2021-07-18T09:30:00+02:00;6;Steiermark;79867;2091;77457;7;2;8422590;782535;7640055
2021-07-18T09:30:00+02:00;7;Tirol;64099;635;63250;4;1;5306414;1004294;4302120
2021-07-18T09:30:00+02:00;8;Vorarlberg;30889;308;30488;0;0;3723417;267196;3456221
2021-07-18T09:30:00+02:00;9;Wien;142134;2361;138561;54;19;13953387;7942197;6011190
2021-07-18T09:30:00+02:00;10;Österreich;653735;10729;639573;107;32;61897934;13780722;48117212
2021-07-19T09:30:00+02:00;1;Burgenland;18459;343;18085;2;0;2386653;239217;2147436
2021-07-19T09:30:00+02:00;2;Kärnten;40301;822;39370;12;2;2413708;322497;2091211
2021-07-19T09:30:00+02:00;3;Niederösterreich;111294;1824;108465;15;6;12358842;2043991;10314851
2021-07-19T09:30:00+02:00;4;Oberösterreich;117419;1757;115417;6;2;9685060;761991;8923069
2021-07-19T09:30:00+02:00;5;Salzburg;49380;588;48546;3;0;3796349;421279;3375070
2021-07-19T09:30:00+02:00;6;Steiermark;79901;2091;77465;7;2;8464030;783299;7680731
2021-07-19T09:30:00+02:00;7;Tirol;64123;635;63262;4;1;5314375;1005022;4309353
2021-07-19T09:30:00+02:00;8;Vorarlberg;30902;308;30488;0;0;3736595;267277;3469318
2021-07-19T09:30:00+02:00;9;Wien;142219;2361;138602;61;21;14004832;7971622;6033210
2021-07-19T09:30:00+02:00;10;Österreich;653998;10729;639700;110;34;62160444;13816195;48344249
2021-07-20T09:30:00+02:00;1;Burgenland;18463;343;18086;3;0;2396215;239366;2156849
2021-07-20T09:30:00+02:00;2;Kärnten;40317;822;39379;9;1;2543197;322736;2220461
2021-07-20T09:30:00+02:00;3;Niederösterreich;111328;1824;108485;15;5;12412216;2047121;10365095
2021-07-20T09:30:00+02:00;4;Oberösterreich;117463;1757;115441;7;2;9741255;762746;8978509
2021-07-20T09:30:00+02:00;5;Salzburg;49463;588;48551;2;0;3835737;422454;3413283
2021-07-20T09:30:00+02:00;6;Steiermark;79932;2091;77478;6;2;8520301;785246;7735055
2021-07-20T09:30:00+02:00;7;Tirol;64154;635;63273;6;0;5322924;1005963;4316961
2021-07-20T09:30:00+02:00;8;Vorarlberg;30927;308;30495;1;0;3752942;267443;3485499
2021-07-20T09:30:00+02:00;9;Wien;142267;2361;138643;75;29;14082118;8030815;6051303
2021-07-20T09:30:00+02:00;10;Österreich;654314;10729;639831;124;39;62606905;13883890;48723015
2021-07-21T09:30:00+02:00;1;Burgenland;18469;343;18092;2;0;2405748;239691;2166057
2021-07-21T09:30:00+02:00;2;Kärnten;40343;822;39381;9;1;2546656;323024;2223632
2021-07-21T09:30:00+02:00;3;Niederösterreich;111375;1824;108511;17;4;12461872;2049451;10412421
2021-07-21T09:30:00+02:00;4;Oberösterreich;117542;1757;115463;4;2;9796808;763542;9033266
2021-07-21T09:30:00+02:00;5;Salzburg;49530;588;48558;2;0;3861348;423395;3437953
2021-07-21T09:30:00+02:00;6;Steiermark;79965;2091;77507;7;3;8591433;786181;7805252
2021-07-21T09:30:00+02:00;7;Tirol;64187;635;63293;4;0;5330439;1007018;4323421
2021-07-21T09:30:00+02:00;8;Vorarlberg;30958;308;30503;1;0;3767898;267443;3500455
2021-07-21T09:30:00+02:00;9;Wien;142376;2361;138710;61;21;14159277;8093123;6066154
2021-07-21T09:30:00+02:00;10;Österreich;654745;10729;640018;107;31;62921479;13952868;48968611
2021-07-22T09:30:00+02:00;1;Burgenland;18471;343;18092;2;0;2414825;239738;2175087
2021-07-22T09:30:00+02:00;2;Kärnten;40364;822;39397;8;0;2547004;323372;2223632
2021-07-22T09:30:00+02:00;3;Niederösterreich;111431;1824;108531;16;4;12521663;2053007;10468656
2021-07-22T09:30:00+02:00;4;Oberösterreich;117589;1757;115488;4;2;9862860;764184;9098676
2021-07-22T09:30:00+02:00;5;Salzburg;49625;588;48564;3;0;3892072;424560;3467512
2021-07-22T09:30:00+02:00;6;Steiermark;80025;2092;77531;6;2;8648183;787097;7861086
2021-07-22T09:30:00+02:00;7;Tirol;64219;635;63312;3;0;5358989;1008007;4350982
2021-07-22T09:30:00+02:00;8;Vorarlberg;30974;308;30505;2;0;3785106;267791;3517315
2021-07-22T09:30:00+02:00;9;Wien;142499;2361;138782;58;18;14227187;8145617;6081570
2021-07-22T09:30:00+02:00;10;Österreich;655197;10730;640202;102;26;63257889;14013373;49244516
2021-07-23T09:30:00+02:00;1;Burgenland;18477;343;18094;2;0;2424732;240061;2184671
2021-07-23T09:30:00+02:00;2;Kärnten;40384;822;39409;7;0;2547361;323729;2223632
2021-07-23T09:30:00+02:00;3;Niederösterreich;111450;1824;108555;15;4;12572713;2056124;10516589
2021-07-23T09:30:00+02:00;4;Oberösterreich;117660;1757;115527;4;2;9926548;764946;9161602
2021-07-23T09:30:00+02:00;5;Salzburg;49676;588;48591;4;0;3920707;425123;3495584
2021-07-23T09:30:00+02:00;6;Steiermark;80076;2092;77560;7;2;8704450;792284;7912166
2021-07-23T09:30:00+02:00;7;Tirol;64263;635;63331;3;0;5367306;1009676;4357630
2021-07-23T09:30:00+02:00;8;Vorarlberg;31001;308;30514;2;0;3802538;268107;3534431
2021-07-23T09:30:00+02:00;9;Wien;142602;2361;138849;56;17;14305095;8207866;6097229
2021-07-23T09:30:00+02:00;10;Österreich;655589;10730;640430;100;25;63571450;14087916;49483534
2021-07-24T09:30:00+02:00;1;Burgenland;18485;343;18096;1;1;2438110;240126;2197984
2021-07-24T09:30:00+02:00;2;Kärnten;40407;822;39430;7;0;2547572;323940;2223632
2021-07-24T09:30:00+02:00;3;Niederösterreich;111489;1824;108597;16;5;12647340;2059253;10588087
2021-07-24T09:30:00+02:00;4;Oberösterreich;117724;1758;115574;4;2;10010539;765655;9244884
2021-07-24T09:30:00+02:00;5;Salzburg;49707;588;48616;4;0;3956618;425366;3531252
2021-07-24T09:30:00+02:00;6;Steiermark;80107;2092;77578;6;2;8776396;792618;7983778
2021-07-24T09:30:00+02:00;7;Tirol;64295;635;63355;4;0;5378780;1011688;4367092
2021-07-24T09:30:00+02:00;8;Vorarlberg;31014;308;30517;3;0;3824126;268338;3555788
2021-07-24T09:30:00+02:00;9;Wien;142710;2361;138922;56;19;14391665;8276911;6114754
2021-07-24T09:30:00+02:00;10;Österreich;655938;10731;640685;101;29;63971146;14163895;49807251
2021-07-25T09:30:00+02:00;1;Burgenland;18490;343;18100;1;1;2448989;240273;2208716
2021-07-25T09:30:00+02:00;2;Kärnten;40419;822;39449;8;0;2547723;324091;2223632
2021-07-25T09:30:00+02:00;3;Niederösterreich;111533;1824;108635;13;5;12720721;2062352;10658369
2021-07-25T09:30:00+02:00;4;Oberösterreich;117759;1758;115607;4;2;10094478;766225;9328253
2021-07-25T09:30:00+02:00;5;Salzburg;49749;588;48640;4;0;3993181;427064;3566117
2021-07-25T09:30:00+02:00;6;Steiermark;80123;2092;77615;6;2;8848634;792881;8055753
2021-07-25T09:30:00+02:00;7;Tirol;64340;635;63372;4;0;5389026;1013502;4375524
2021-07-25T09:30:00+02:00;8;Vorarlberg;31030;308;30525;3;0;3842369;268493;3573876
2021-07-25T09:30:00+02:00;9;Wien;142827;2361;139008;56;19;14452112;8319467;6132645
2021-07-25T09:30:00+02:00;10;Österreich;656270;10731;640951;99;29;64337233;14214348;50122885
2021-07-26T09:30:00+02:00;1;Burgenland;18491;343;18103;1;1;2457961;240584;2217377
2021-07-26T09:30:00+02:00;2;Kärnten;40437;822;39458;8;0;2547930;324298;2223632
2021-07-26T09:30:00+02:00;3;Niederösterreich;111585;1824;108669;13;5;12771312;2069699;10701613
2021-07-26T09:30:00+02:00;4;Oberösterreich;117801;1758;115668;10;1;10159709;766900;9392809
2021-07-26T09:30:00+02:00;5;Salzburg;49775;588;48666;4;0;4018368;427453;3590915
2021-07-26T09:30:00+02:00;6;Steiermark;80140;2092;77642;6;2;8894333;793660;8100673
2021-07-26T09:30:00+02:00;7;Tirol;64384;635;63408;4;0;5396948;1014880;4382068
2021-07-26T09:30:00+02:00;8;Vorarlberg;31056;308;30525;5;1;3854991;268686;3586305
2021-07-26T09:30:00+02:00;9;Wien;142913;2362;139083;66;21;14500388;8348769;6151619
2021-07-26T09:30:00+02:00;10;Österreich;656582;10732;641222;117;31;64601940;14254929;50347011
2021-07-27T09:30:00+02:00;1;Burgenland;18501;343;18108;1;1;2467595;240724;2226871
2021-07-27T09:30:00+02:00;2;Kärnten;40467;822;39466;8;0;2597223;324530;2272693
2021-07-27T09:30:00+02:00;3;Niederösterreich;111628;1824;108709;17;6;12815697;2072222;10743475
2021-07-27T09:30:00+02:00;4;Oberösterreich;117853;1758;115729;10;1;10218447;767517;9450930
2021-07-27T09:30:00+02:00;5;Salzburg;49827;588;48723;2;0;4056730;430467;3626263
2021-07-27T09:30:00+02:00;6;Steiermark;80179;2095;77668;7;2;8955580;796133;8159447
2021-07-27T09:30:00+02:00;7;Tirol;64436;635;63437;5;1;5405676;1016184;4389492
2021-07-27T09:30:00+02:00;8;Vorarlberg;31071;308;30537;6;1;3869090;268888;3600202
2021-07-27T09:30:00+02:00;9;Wien;142987;2364;139164;65;28;14569778;8403414;6166364
2021-07-27T09:30:00+02:00;10;Österreich;656949;10737;641541;121;40;64955816;14320079;50635737
2021-07-28T09:30:00+02:00;1;Burgenland;18513;343;18111;1;1;2480014;240965;2239049
2021-07-28T09:30:00+02:00;2;Kärnten;40495;822;39476;9;0;2737296;324908;2412388
2021-07-28T09:30:00+02:00;3;Niederösterreich;111698;1824;108750;13;6;12863500;2075071;10788429
2021-07-28T09:30:00+02:00;4;Oberösterreich;117962;1758;115763;10;2;10274309;773644;9500665
2021-07-28T09:30:00+02:00;5;Salzburg;49865;588;48777;2;0;4083847;432502;3651345
2021-07-28T09:30:00+02:00;6;Steiermark;80255;2095;77699;8;2;9016091;798187;8217904
2021-07-28T09:30:00+02:00;7;Tirol;64479;635;63467;5;2;5412261;1017705;4394556
2021-07-28T09:30:00+02:00;8;Vorarlberg;31084;308;30563;5;1;3882551;269054;3613497
2021-07-28T09:30:00+02:00;9;Wien;143150;2364;139274;62;25;14631891;8453689;6178202
2021-07-28T09:30:00+02:00;10;Österreich;657501;10737;641880;115;39;65381760;14385725;50996035
2021-07-29T09:30:00+02:00;1;Burgenland;18530;343;18118;1;1;2489193;241171;2248022
2021-07-29T09:30:00+02:00;2;Kärnten;40519;822;39489;9;1;2739212;325270;2413942
2021-07-29T09:30:00+02:00;3;Niederösterreich;111783;1824;108797;14;6;12918881;2078038;10840843
2021-07-29T09:30:00+02:00;4;Oberösterreich;118053;1758;115811;12;2;10335971;774968;9561003
2021-07-29T09:30:00+02:00;5;Salzburg;49897;588;48811;2;0;4116569;434516;3682053
2021-07-29T09:30:00+02:00;6;Steiermark;80322;2095;77759;7;2;9066752;798803;8267949
2021-07-29T09:30:00+02:00;7;Tirol;64517;635;63494;5;2;5464071;1019261;4444810
2021-07-29T09:30:00+02:00;8;Vorarlberg;31096;308;30566;5;0;3896921;269234;3627687
2021-07-29T09:30:00+02:00;9;Wien;143287;2364;139384;66;26;14697491;8507227;6190264
2021-07-29T09:30:00+02:00;10;Österreich;658004;10737;642229;121;40;65725061;14448488;51276573
2021-07-30T09:30:00+02:00;1;Burgenland;18537;343;18122;2;1;2498228;241374;2256854
2021-07-30T09:30:00+02:00;2;Kärnten;40556;822;39511;10;1;2882705;325542;2557163
2021-07-30T09:30:00+02:00;3;Niederösterreich;111853;1824;108838;12;6;12975494;2081075;10894419
2021-07-30T09:30:00+02:00;4;Oberösterreich;118127;1758;115865;14;2;10398995;776586;9622409
2021-07-30T09:30:00+02:00;5;Salzburg;49945;588;48861;2;0;4149240;437214;3712026
2021-07-30T09:30:00+02:00;6;Steiermark;80384;2095;77788;6;2;9117514;799207;8318307
2021-07-30T09:30:00+02:00;7;Tirol;64558;635;63531;7;2;5487533;1021560;4465973
2021-07-30T09:30:00+02:00;8;Vorarlberg;31119;308;30584;5;0;3913604;269403;3644201
2021-07-30T09:30:00+02:00;9;Wien;143439;2364;139497;61;23;14776429;8573421;6203008
2021-07-30T09:30:00+02:00;10;Österreich;658518;10737;642597;119;37;66199742;14525382;51674360
2021-07-31T09:30:00+02:00;1;Burgenland;18546;343;18124;1;1;2514970;241474;2273496
2021-07-31T09:30:00+02:00;2;Kärnten;40582;822;39549;10;1;2895191;325795;2569396
2021-07-31T09:30:00+02:00;3;Niederösterreich;111936;1824;108876;12;6;13033212;2084344;10948868
2021-07-31T09:30:00+02:00;4;Oberösterreich;118220;1758;115940;14;2;10478249;778884;9699365
2021-07-31T09:30:00+02:00;5;Salzburg;49983;588;48915;2;0;4185256;437214;3748042
2021-07-31T09:30:00+02:00;6;Steiermark;80459;2095;77831;6;1;9183605;799753;8383852
2021-07-31T09:30:00+02:00;7;Tirol;64585;635;63573;8;2;5498561;1024131;4474430
2021-07-31T09:30:00+02:00;8;Vorarlberg;31144;308;30603;4;1;3932134;269687;3662447
2021-07-31T09:30:00+02:00;9;Wien;143601;2364;139616;62;18;14846127;8628851;6217276
2021-07-31T09:30:00+02:00;10;Österreich;659056;10737;643027;119;32;66567305;14590133;51977172
2021-08-01T09:30:00+02:00;1;Burgenland;18561;343;18128;1;1;2525316;241713;2283603
2021-08-01T09:30:00+02:00;2;Kärnten;40613;822;39567;9;1;2902519;326002;2576517
2021-08-01T09:30:00+02:00;3;Niederösterreich;112012;1825;108913;10;5;13095992;2087571;11008421
2021-08-01T09:30:00+02:00;4;Oberösterreich;118257;1758;115993;14;2;10554777;779348;9775429
2021-08-01T09:30:00+02:00;5;Salzburg;50027;588;48960;2;0;4225881;442509;3783372
2021-08-01T09:30:00+02:00;6;Steiermark;80511;2095;77866;6;1;9248191;800224;8447967
2021-08-01T09:30:00+02:00;7;Tirol;64631;635;63611;8;2;5508932;1025646;4483286
2021-08-01T09:30:00+02:00;8;Vorarlberg;31169;308;30631;4;1;3949440;269939;3679501
2021-08-01T09:30:00+02:00;9;Wien;143727;2364;139718;67;16;14905695;8674551;6231144
2021-08-01T09:30:00+02:00;10;Österreich;659508;10738;643387;121;29;66916743;14647503;52269240
2021-08-02T09:30:00+02:00;1;Burgenland;18563;343;18128;1;1;2532986;241921;2291065
2021-08-02T09:30:00+02:00;2;Kärnten;40635;822;39586;9;1;2902915;326398;2576517
2021-08-02T09:30:00+02:00;3;Niederösterreich;112063;1825;108955;14;6;13179751;2090816;11088935
2021-08-02T09:30:00+02:00;4;Oberösterreich;118305;1758;116064;17;3;10619481;782316;9837165
2021-08-02T09:30:00+02:00;5;Salzburg;50046;588;48986;2;0;4250646;443598;3807048
2021-08-02T09:30:00+02:00;6;Steiermark;80550;2095;77891;6;1;9284259;800657;8483602
2021-08-02T09:30:00+02:00;7;Tirol;64677;636;63645;8;2;5518936;1026954;4491982
2021-08-02T09:30:00+02:00;8;Vorarlberg;31196;308;30631;6;2;3961420;270081;3691339
2021-08-02T09:30:00+02:00;9;Wien;143837;2364;139808;61;15;14951518;8704412;6247106
2021-08-02T09:30:00+02:00;10;Österreich;659872;10739;643694;124;31;67201912;14687153;52514759
2021-08-03T09:30:00+02:00;1;Burgenland;18579;343;18133;2;1;2543153;242126;2301027
2021-08-03T09:30:00+02:00;2;Kärnten;40650;822;39605;9;1;2907120;326780;2580340
2021-08-03T09:30:00+02:00;3;Niederösterreich;112117;1826;108993;16;6;13235495;2093883;11141612
2021-08-03T09:30:00+02:00;4;Oberösterreich;118374;1758;116115;18;3;10685155;783243;9901912
2021-08-03T09:30:00+02:00;5;Salzburg;50074;588;49050;3;0;4288787;445259;3843528
2021-08-03T09:30:00+02:00;6;Steiermark;80601;2095;77950;7;0;9338471;801324;8537147
2021-08-03T09:30:00+02:00;7;Tirol;64722;636;63672;12;3;5528382;1028205;4500177
2021-08-03T09:30:00+02:00;8;Vorarlberg;31229;308;30661;6;2;3976846;270252;3706594
2021-08-03T09:30:00+02:00;9;Wien;143916;2366;139859;57;17;14985021;8725260;6259761
2021-08-03T09:30:00+02:00;10;Österreich;660262;10742;644038;130;33;67488430;14716332;52772098
2021-08-04T09:30:00+02:00;1;Burgenland;18584;343;18143;1;1;2550682;242270;2308412
2021-08-04T09:30:00+02:00;2;Kärnten;40677;822;39624;10;1;2908932;327062;2581870
2021-08-04T09:30:00+02:00;3;Niederösterreich;112204;1827;109024;16;5;13284346;2097066;11187280
2021-08-04T09:30:00+02:00;4;Oberösterreich;118470;1758;116153;17;3;10740863;784913;9955950
2021-08-04T09:30:00+02:00;5;Salzburg;50115;588;49101;4;1;4317832;447376;3870456
2021-08-04T09:30:00+02:00;6;Steiermark;80663;2095;77990;8;1;9395109;801870;8593239
2021-08-04T09:30:00+02:00;7;Tirol;64802;636;63697;18;3;5537315;1030089;4507226
2021-08-04T09:30:00+02:00;8;Vorarlberg;31267;308;30678;6;2;3990600;270545;3720055
2021-08-04T09:30:00+02:00;9;Wien;144072;2367;139978;42;8;15045879;8774825;6271054
2021-08-04T09:30:00+02:00;10;Österreich;660854;10744;644388;122;25;67771558;14776016;52995542
2021-08-05T09:30:00+02:00;1;Burgenland;18593;343;18150;1;1;2558386;242569;2315817
2021-08-05T09:30:00+02:00;2;Kärnten;40705;822;39642;10;1;3046545;327418;2719127
2021-08-05T09:30:00+02:00;3;Niederösterreich;112259;1827;109074;16;5;13346139;2100863;11245276
2021-08-05T09:30:00+02:00;4;Oberösterreich;118556;1759;116205;14;3;10803193;786451;10016742
2021-08-05T09:30:00+02:00;5;Salzburg;50157;588;49161;4;1;4351539;449624;3901915
2021-08-05T09:30:00+02:00;6;Steiermark;80715;2095;78043;13;2;9453147;813511;8639636
2021-08-05T09:30:00+02:00;7;Tirol;64869;636;63775;15;4;5559791;1031508;4528283
2021-08-05T09:30:00+02:00;8;Vorarlberg;31296;308;30700;3;1;4005664;270781;3734883
2021-08-05T09:30:00+02:00;9;Wien;144209;2367;140090;56;18;15112334;8829708;6282626
2021-08-05T09:30:00+02:00;10;Österreich;661359;10745;644840;132;36;68236738;14852433;53384305
2021-08-06T09:30:00+02:00;1;Burgenland;18597;343;18151;1;1;2566695;242781;2323914
2021-08-06T09:30:00+02:00;2;Kärnten;40729;822;39679;13;1;3046935;327808;2719127
2021-08-06T09:30:00+02:00;3;Niederösterreich;112338;1827;109123;19;4;13393116;2104308;11288808
2021-08-06T09:30:00+02:00;4;Oberösterreich;118642;1759;116278;16;2;10860034;787772;10072262
2021-08-06T09:30:00+02:00;5;Salzburg;50229;588;49206;3;1;4383628;452698;3930930
2021-08-06T09:30:00+02:00;6;Steiermark;80783;2096;78090;18;4;9501102;817289;8683813
2021-08-06T09:30:00+02:00;7;Tirol;64934;637;63808;12;4;5569850;1033647;4536203
2021-08-06T09:30:00+02:00;8;Vorarlberg;31332;308;30745;3;1;4020521;270944;3749577
2021-08-06T09:30:00+02:00;9;Wien;144338;2368;140192;57;15;15183652;8889189;6294463
2021-08-06T09:30:00+02:00;10;Österreich;661922;10748;645272;142;33;68525533;14926436;53599097
2021-08-07T09:30:00+02:00;1;Burgenland;18600;343;18164;1;1;2577995;242918;2335077
2021-08-07T09:30:00+02:00;2;Kärnten;40770;822;39697;14;2;3059190;329341;2729849
2021-08-07T09:30:00+02:00;3;Niederösterreich;112419;1829;109198;20;5;13461545;2107850;11353695
2021-08-07T09:30:00+02:00;4;Oberösterreich;118751;1759;116370;16;2;10932246;789874;10142372
2021-08-07T09:30:00+02:00;5;Salzburg;50262;588;49236;5;1;4425367;456613;3968754
2021-08-07T09:30:00+02:00;6;Steiermark;80843;2096;78148;16;5;9568400;820685;8747715
2021-08-07T09:30:00+02:00;7;Tirol;65022;637;63828;14;4;5592467;1036887;4555580
2021-08-07T09:30:00+02:00;8;Vorarlberg;31354;308;30753;4;1;4039944;271162;3768782
2021-08-07T09:30:00+02:00;9;Wien;144508;2368;140300;56;19;15279536;8971580;6307956
2021-08-07T09:30:00+02:00;10;Österreich;662529;10750;645694;146;40;68936690;15026910;53909780
2021-08-08T09:30:00+02:00;1;Burgenland;18608;343;18170;1;1;2588272;243068;2345204
2021-08-08T09:30:00+02:00;2;Kärnten;40790;822;39730;13;2;3059329;329480;2729849
2021-08-08T09:30:00+02:00;3;Niederösterreich;112491;1829;109275;22;5;13532624;2111020;11421604
2021-08-08T09:30:00+02:00;4;Oberösterreich;118837;1759;116455;16;2;11009949;790465;10219484
2021-08-08T09:30:00+02:00;5;Salzburg;50328;588;49256;5;1;4466674;458900;4007774
2021-08-08T09:30:00+02:00;6;Steiermark;80903;2096;78207;16;5;9638965;823434;8815531
2021-08-08T09:30:00+02:00;7;Tirol;65082;637;63868;14;4;5604332;1038329;4566003
2021-08-08T09:30:00+02:00;8;Vorarlberg;31385;308;30763;4;1;4057687;271381;3786306
2021-08-08T09:30:00+02:00;9;Wien;144658;2368;140419;55;19;15325371;9007143;6318228
2021-08-08T09:30:00+02:00;10;Österreich;663082;10750;646143;146;40;69283203;15073220;54209983
2021-08-09T09:30:00+02:00;1;Burgenland;18610;343;18174;1;1;2596181;243233;2352948
2021-08-09T09:30:00+02:00;2;Kärnten;40814;822;39754;18;2;3059995;329710;2730285
2021-08-09T09:30:00+02:00;3;Niederösterreich;112575;1829;109327;22;4;13586145;2113979;11472166
2021-08-09T09:30:00+02:00;4;Oberösterreich;118906;1759;116530;24;4;11071913;791205;10280708
2021-08-09T09:30:00+02:00;5;Salzburg;50356;588;49278;5;1;4492570;460177;4032393
2021-08-09T09:30:00+02:00;6;Steiermark;80932;2096;78257;16;5;9678241;825746;8852495
2021-08-09T09:30:00+02:00;7;Tirol;65133;637;63896;14;4;5614835;1039568;4575267
2021-08-09T09:30:00+02:00;8;Vorarlberg;31409;308;30763;7;1;4070505;271502;3799003
2021-08-09T09:30:00+02:00;9;Wien;144797;2368;140506;55;16;15367560;9032610;6334950
2021-08-09T09:30:00+02:00;10;Österreich;663532;10750;646485;162;38;69537945;15107730;54430215
2021-08-10T09:30:00+02:00;1;Burgenland;18622;343;18196;2;1;2614580;249486;2365094
2021-08-10T09:30:00+02:00;2;Kärnten;40862;822;39786;19;2;3061590;330028;2731562
2021-08-10T09:30:00+02:00;3;Niederösterreich;112650;1830;109389;26;4;13638914;2117382;11521532
2021-08-10T09:30:00+02:00;4;Oberösterreich;119008;1759;116616;27;4;11127656;794543;10333113
2021-08-10T09:30:00+02:00;5;Salzburg;50423;588;49322;7;1;4529397;461390;4068007
2021-08-10T09:30:00+02:00;6;Steiermark;80994;2096;78306;18;8;9731220;826412;8904808
2021-08-10T09:30:00+02:00;7;Tirol;65213;637;63936;21;3;5624683;1041240;4583443
2021-08-10T09:30:00+02:00;8;Vorarlberg;31448;308;30803;5;1;4086025;271810;3814215
